date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2000-07-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,16.0,0.3635
2000-08-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,Maize flour (yellow),KG,actual,Retail,PHP,17.0,0.3777
2000-08-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,20.0,0.4444
2000-08-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,18.8,0.4177
2000-08-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,20.0,0.4444
2000-08-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,19.0,0.4222
2000-08-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,18.5,0.411
2000-08-15,Region IX,Zamboanga del Sur,Zamboanga City,6.910255,122.071715,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,18.5,0.411
2000-08-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,23.0,0.511
2000-08-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,18.05,0.4011
2000-08-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,17.15,0.3811
2000-08-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,89.6,1.9908
2000-08-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,Maize flour (white),KG,actual,Wholesale,PHP,13.7,0.3044
2000-08-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,21.0,0.4666
2000-08-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,19.0,0.4222
2000-08-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,19.25,0.4277
2000-08-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,Maize flour (yellow),KG,actual,Retail,PHP,11.25,0.25
2000-08-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,Maize flour (yellow),KG,actual,Wholesale,PHP,10.65,0.2366
2000-08-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,19.0,0.4222
2000-08-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,18.55,0.4122
2000-08-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,17.6,0.3911
2000-08-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,17.0,0.3777
2000-08-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,Maize (white),KG,actual,Wholesale,PHP,7.25,0.1611
2000-08-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,18.75,0.4166
2000-08-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,17.5,0.3888
2000-08-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,16.5,0.3666
2000-09-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,Maize flour (yellow),KG,actual,Retail,PHP,17.0,0.3722
2000-09-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,20.0,0.4378
2000-09-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,18.75,0.4105
2000-09-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,17.75,0.3886
2000-09-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,20.0,0.4378
2000-09-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,19.4,0.4247
2000-09-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,18.8,0.4116
2000-09-15,Region IX,Zamboanga del Sur,Zamboanga City,6.910255,122.071715,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,17.7,0.3875
2000-09-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,22.0,0.4816
2000-09-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,16.1,0.3525
2000-09-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,15.2,0.3327
2000-09-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,89.42,1.9575
2000-09-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,20.5,0.4488
2000-09-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,18.7,0.4094
2000-09-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,18.4,0.4028
2000-09-15,Region VII,Cebu,Cebu City,10.311111,123.891667,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,99.64,2.1813
2000-09-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,Maize flour (yellow),KG,actual,Retail,PHP,11.15,0.2441
2000-09-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,Maize flour (yellow),KG,actual,Wholesale,PHP,10.1,0.2211
2000-09-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,19.2,0.4203
2000-09-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,17.9,0.3919
2000-09-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,17.2,0.3765
2000-09-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,16.55,0.3623
2000-09-15,Region XI,Davao del Sur,Davao City,7.18,125.44,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,87.12,1.9072
2000-09-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,Maize (white),KG,actual,Wholesale,PHP,7.1,0.1554
2000-09-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,Maize (yellow),KG,actual,Wholesale,PHP,5.55,0.1215
2000-09-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,17.7,0.3875
2000-09-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,16.7,0.3656
2000-09-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,15.7,0.3437
2000-09-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,72.47,1.5865
2000-10-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,Maize flour (yellow),KG,actual,Retail,PHP,17.0,0.3486
2000-10-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,20.0,0.4101
2000-10-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,18.75,0.3844
2000-10-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,106.8,2.1898
2000-10-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,20.0,0.4101
2000-10-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,19.0,0.3896
2000-10-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,18.0,0.3691
2000-10-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,97.08,1.9905
2000-10-15,Region IX,Zamboanga del Sur,Zamboanga City,6.910255,122.071715,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,17.5,0.3588
2000-10-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,21.5,0.4408
2000-10-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,15.0,0.3076
2000-10-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,19.25,0.3947
2000-10-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,14.2,0.2912
2000-10-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,88.72,1.8191
2000-10-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,Maize flour (white),KG,actual,Wholesale,PHP,13.5,0.2768
2000-10-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,19.4,0.3978
2000-10-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,17.65,0.3619
2000-10-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,16.1,0.3301
2000-10-15,Region VII,Cebu,Cebu City,10.311111,123.891667,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,100.04,2.0512
2000-10-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,Maize flour (yellow),KG,actual,Retail,PHP,11.0,0.2255
2000-10-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,Maize flour (yellow),KG,actual,Wholesale,PHP,10.0,0.205
2000-10-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,19.0,0.3896
2000-10-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,17.1,0.3506
2000-10-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,15.05,0.3086
2000-10-15,Region XI,Davao del Sur,Davao City,7.18,125.44,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,87.01,1.784
2000-10-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,18.4,0.3773
2000-10-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,16.8,0.3445
2000-10-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,16.5,0.3383
2000-11-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,Maize flour (yellow),KG,actual,Retail,PHP,17.75,0.3521
2000-11-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,20.0,0.3967
2000-11-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,18.7,0.371
2000-11-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,106.99,2.1224
2000-11-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,20.0,0.3967
2000-11-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,18.35,0.364
2000-11-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,18.0,0.3571
2000-11-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,96.0,1.9044
2000-11-15,Region IX,Zamboanga del Sur,Zamboanga City,6.910255,122.071715,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,16.5,0.3273
2000-11-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,22.0,0.4364
2000-11-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,15.0,0.2976
2000-11-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,19.0,0.3769
2000-11-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,14.4,0.2857
2000-11-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,19.5,0.3868
2000-11-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,17.3,0.3432
2000-11-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,17.5,0.3472
2000-11-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,16.0,0.3174
2000-11-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,Maize flour (yellow),KG,actual,Retail,PHP,11.0,0.2182
2000-11-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,Maize flour (yellow),KG,actual,Wholesale,PHP,10.15,0.2013
2000-11-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,19.0,0.3769
2000-11-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,16.95,0.3362
2000-11-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,14.85,0.2946
2000-11-15,Region XI,Davao del Sur,Davao City,7.18,125.44,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,86.75,1.7209
2000-11-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,Maize (white),KG,actual,Wholesale,PHP,7.5,0.1488
2000-11-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,18.0,0.3571
2000-11-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,16.35,0.3243
2000-11-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,16.1,0.3194
2000-12-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,Maize flour (yellow),KG,actual,Retail,PHP,18.0,0.3623
2000-12-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,20.0,0.4025
2000-12-15,National Capital region,Metropolitan Manila,Metro Manila,14.604167,120.982222,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,18.45,0.3713
2000-12-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,20.0,0.4025
2000-12-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,18.5,0.3723
2000-12-15,Region III,Nueva Ecija,Palayan,15.5415,121.0848,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,96.5,1.9422
2000-12-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,22.0,0.4428
2000-12-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,15.0,0.3019
2000-12-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,19.6,0.3945
2000-12-15,Region VI,Iloilo,Iloilo City,10.696944,122.564444,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,14.4,0.2898
2000-12-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,Maize flour (white),KG,actual,Retail,PHP,14.45,0.2908
2000-12-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,19.4,0.3905
2000-12-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,16.7,0.3361
2000-12-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,17.5,0.3522
2000-12-15,Region VII,Cebu,Cebu City,10.311111,123.891667,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,15.7,0.316
2000-12-15,Region VII,Cebu,Cebu City,10.311111,123.891667,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,100.3,2.0187
2000-12-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,Maize flour (yellow),KG,actual,Retail,PHP,11.35,0.2284
2000-12-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,Maize flour (yellow),KG,actual,Wholesale,PHP,11.0,0.2214
2000-12-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,19.0,0.3824
2000-12-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,17.0,0.3422
2000-12-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,16.0,0.322
2000-12-15,Region XI,Davao del Sur,Davao City,7.18,125.44,cereals and tubers,"Rice (regular, milled)",KG,actual,Wholesale,PHP,15.1,0.3039
2000-12-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,Maize (yellow),KG,actual,Wholesale,PHP,7.2,0.1449
2000-12-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (milled, superior)",KG,actual,Retail,PHP,18.0,0.3623
2000-12-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (milled, superior)",KG,actual,Wholesale,PHP,16.25,0.3271
2000-12-15,Region XII,South Cotabato,Koronadal,6.503056,124.846944,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,16.0,0.322
